,split,Frequence (%),Metric name,Scores,D,M
2025,random,2,AUPRC,0.5547955532659822,twosides-NOSYN,AUPRC
2026,random,3,AUPRC,0.82977172286466,twosides-NOSYN,AUPRC
2027,random,1,AUPRC,0.21382796472760543,twosides-NOSYN,AUPRC
2028,random,2,AUPRC,0.6072046492715812,twosides-NOSYN,AUPRC
2029,random,2,AUPRC,0.7465229066338028,twosides-NOSYN,AUPRC
2030,random,1,AUPRC,0.33764454507515806,twosides-NOSYN,AUPRC
2031,random,2,AUPRC,0.7678550250124253,twosides-NOSYN,AUPRC
2032,random,1,AUPRC,0.6652149566640889,twosides-NOSYN,AUPRC
2033,random,3,AUPRC,0.9129661263276384,twosides-NOSYN,AUPRC
2034,random,3,AUPRC,0.8512958082238515,twosides-NOSYN,AUPRC
2035,random,1,AUPRC,0.5421602656613057,twosides-NOSYN,AUPRC
2036,random,1,AUPRC,0.22538968112079483,twosides-NOSYN,AUPRC
2037,random,1,AUPRC,0.4835132261818613,twosides-NOSYN,AUPRC
2038,random,2,AUPRC,0.5599146310330314,twosides-NOSYN,AUPRC
2039,random,1,AUPRC,0.4876818392514996,twosides-NOSYN,AUPRC
2040,random,1,AUPRC,0.355797864855847,twosides-NOSYN,AUPRC
2041,random,1,AUPRC,0.24963817756977813,twosides-NOSYN,AUPRC
2042,random,1,AUPRC,0.3763991991384127,twosides-NOSYN,AUPRC
2043,random,1,AUPRC,0.2576731169652283,twosides-NOSYN,AUPRC
2044,random,1,AUPRC,0.42552175044073537,twosides-NOSYN,AUPRC
2045,random,1,AUPRC,0.5770691183229008,twosides-NOSYN,AUPRC
2046,random,1,AUPRC,0.3874307863895766,twosides-NOSYN,AUPRC
2047,random,1,AUPRC,0.40010834068168194,twosides-NOSYN,AUPRC
2048,random,1,AUPRC,0.2975870902000864,twosides-NOSYN,AUPRC
2049,random,1,AUPRC,0.34503963525831827,twosides-NOSYN,AUPRC
2050,random,1,AUPRC,0.4398469881632802,twosides-NOSYN,AUPRC
2051,random,1,AUPRC,0.31995683004418507,twosides-NOSYN,AUPRC
2052,random,1,AUPRC,0.5051123057353009,twosides-NOSYN,AUPRC
2053,random,1,AUPRC,0.4248804584624249,twosides-NOSYN,AUPRC
2054,random,1,AUPRC,0.3915773261895559,twosides-NOSYN,AUPRC
2055,random,1,AUPRC,0.4192632153185117,twosides-NOSYN,AUPRC
2056,random,1,AUPRC,0.32026462127398003,twosides-NOSYN,AUPRC
2057,random,2,AUPRC,0.5899235242155897,twosides-NOSYN,AUPRC
2058,random,1,AUPRC,0.2982028809680465,twosides-NOSYN,AUPRC
2059,random,1,AUPRC,0.28231334087840837,twosides-NOSYN,AUPRC
2060,random,1,AUPRC,0.32602253939627734,twosides-NOSYN,AUPRC
2061,random,2,AUPRC,0.7348835043833974,twosides-NOSYN,AUPRC
2062,random,2,AUPRC,0.8242036723293357,twosides-NOSYN,AUPRC
2063,random,1,AUPRC,0.3342998201185541,twosides-NOSYN,AUPRC
2064,random,1,AUPRC,0.33353658145301995,twosides-NOSYN,AUPRC
2065,random,2,AUPRC,0.6235162357159003,twosides-NOSYN,AUPRC
2066,random,1,AUPRC,0.20646562272362376,twosides-NOSYN,AUPRC
2067,random,1,AUPRC,0.31125529232630667,twosides-NOSYN,AUPRC
2068,random,1,AUPRC,0.4714697430538116,twosides-NOSYN,AUPRC
2069,random,2,AUPRC,0.8227445042646416,twosides-NOSYN,AUPRC
2070,random,1,AUPRC,0.20503827696805113,twosides-NOSYN,AUPRC
2071,random,1,AUPRC,0.34394652734298226,twosides-NOSYN,AUPRC
2072,random,1,AUPRC,0.5590395401887226,twosides-NOSYN,AUPRC
2073,random,1,AUPRC,0.20740996094945643,twosides-NOSYN,AUPRC
2074,random,1,AUPRC,0.2311563833253774,twosides-NOSYN,AUPRC
2075,random,1,AUPRC,0.12754170418634914,twosides-NOSYN,AUPRC
2076,random,1,AUPRC,0.39495815660058936,twosides-NOSYN,AUPRC
2077,random,1,AUPRC,0.3687286147980259,twosides-NOSYN,AUPRC
2078,random,1,AUPRC,0.4371738938574252,twosides-NOSYN,AUPRC
2079,random,1,AUPRC,0.28754748292833887,twosides-NOSYN,AUPRC
2080,random,2,AUPRC,0.4847792032789248,twosides-NOSYN,AUPRC
2081,random,1,AUPRC,0.29556300868319463,twosides-NOSYN,AUPRC
2082,random,1,AUPRC,0.5419709325080918,twosides-NOSYN,AUPRC
2083,random,1,AUPRC,0.3720713548065327,twosides-NOSYN,AUPRC
2084,random,1,AUPRC,0.3562735790322997,twosides-NOSYN,AUPRC
2085,random,1,AUPRC,0.25623107314672355,twosides-NOSYN,AUPRC
2086,random,1,AUPRC,0.39084471856765224,twosides-NOSYN,AUPRC
2087,random,1,AUPRC,0.36475622518687056,twosides-NOSYN,AUPRC
2088,random,1,AUPRC,0.40346312691514924,twosides-NOSYN,AUPRC
2089,random,1,AUPRC,0.32112452472044434,twosides-NOSYN,AUPRC
2090,random,1,AUPRC,0.31457763365130353,twosides-NOSYN,AUPRC
2091,random,2,AUPRC,0.5758355882084706,twosides-NOSYN,AUPRC
2092,random,1,AUPRC,0.41777677160464244,twosides-NOSYN,AUPRC
2093,random,1,AUPRC,0.26409064923645975,twosides-NOSYN,AUPRC
2094,random,1,AUPRC,0.28203588204601726,twosides-NOSYN,AUPRC
2095,random,1,AUPRC,0.2464945919532104,twosides-NOSYN,AUPRC
2096,random,1,AUPRC,0.3845882031516642,twosides-NOSYN,AUPRC
2097,random,1,AUPRC,0.27655394099694014,twosides-NOSYN,AUPRC
2098,random,1,AUPRC,0.507066250777816,twosides-NOSYN,AUPRC
2099,random,1,AUPRC,0.4201745577197893,twosides-NOSYN,AUPRC
2100,random,2,AUPRC,0.641644544579118,twosides-NOSYN,AUPRC
2101,random,1,AUPRC,0.2952341261441677,twosides-NOSYN,AUPRC
2102,random,1,AUPRC,0.3811041213060054,twosides-NOSYN,AUPRC
2103,random,1,AUPRC,0.4601885196706722,twosides-NOSYN,AUPRC
2104,random,1,AUPRC,0.36874375731377346,twosides-NOSYN,AUPRC
2105,random,1,AUPRC,0.4594819140185093,twosides-NOSYN,AUPRC
2106,random,1,AUPRC,0.24860384226868512,twosides-NOSYN,AUPRC
2107,random,1,AUPRC,0.22985582870417445,twosides-NOSYN,AUPRC
2108,random,1,AUPRC,0.1409500908454397,twosides-NOSYN,AUPRC
2109,random,1,AUPRC,0.2869394088389924,twosides-NOSYN,AUPRC
2110,random,2,AUPRC,0.7145930571187679,twosides-NOSYN,AUPRC
2111,random,1,AUPRC,0.3176991981580967,twosides-NOSYN,AUPRC
2112,random,1,AUPRC,0.3944844096380487,twosides-NOSYN,AUPRC
2113,random,1,AUPRC,0.518567467998652,twosides-NOSYN,AUPRC
2114,random,1,AUPRC,0.3468034772017277,twosides-NOSYN,AUPRC
2115,random,1,AUPRC,0.41530806674641874,twosides-NOSYN,AUPRC
2116,random,1,AUPRC,0.2357217492788373,twosides-NOSYN,AUPRC
2117,random,1,AUPRC,0.2533259445217599,twosides-NOSYN,AUPRC
2118,random,1,AUPRC,0.2973174651000966,twosides-NOSYN,AUPRC
2119,random,1,AUPRC,0.19811695375747979,twosides-NOSYN,AUPRC
2120,random,1,AUPRC,0.2786432445916851,twosides-NOSYN,AUPRC
2121,random,1,AUPRC,0.3327638155601707,twosides-NOSYN,AUPRC
2122,random,1,AUPRC,0.36424814163100433,twosides-NOSYN,AUPRC
2123,random,1,AUPRC,0.3532708753907289,twosides-NOSYN,AUPRC
2124,random,1,AUPRC,0.3657945510562982,twosides-NOSYN,AUPRC
2125,random,1,AUPRC,0.4223499008446288,twosides-NOSYN,AUPRC
2126,random,1,AUPRC,0.4441329147932152,twosides-NOSYN,AUPRC
2127,random,1,AUPRC,0.23636077468135233,twosides-NOSYN,AUPRC
2128,random,1,AUPRC,0.47795334060815586,twosides-NOSYN,AUPRC
2129,random,2,AUPRC,0.7884981623802708,twosides-NOSYN,AUPRC
2130,random,1,AUPRC,0.15916884032233,twosides-NOSYN,AUPRC
2131,random,1,AUPRC,0.16920341955064927,twosides-NOSYN,AUPRC
2132,random,1,AUPRC,0.46934705666252197,twosides-NOSYN,AUPRC
2133,random,1,AUPRC,0.4528957960239284,twosides-NOSYN,AUPRC
2134,random,1,AUPRC,0.3753186777712364,twosides-NOSYN,AUPRC
2135,random,1,AUPRC,0.4259923754908397,twosides-NOSYN,AUPRC
2136,random,1,AUPRC,0.21969980765659963,twosides-NOSYN,AUPRC
2137,random,1,AUPRC,0.22597494142176544,twosides-NOSYN,AUPRC
2138,random,1,AUPRC,0.3694050990349786,twosides-NOSYN,AUPRC
2139,random,1,AUPRC,0.42994187678403717,twosides-NOSYN,AUPRC
2140,random,1,AUPRC,0.2905011438715018,twosides-NOSYN,AUPRC
2141,random,1,AUPRC,0.16571644605505095,twosides-NOSYN,AUPRC
2142,random,1,AUPRC,0.5809803356693414,twosides-NOSYN,AUPRC
2143,random,2,AUPRC,0.5412636045250058,twosides-NOSYN,AUPRC
2144,random,1,AUPRC,0.42495232318543763,twosides-NOSYN,AUPRC
2145,random,1,AUPRC,0.45198190841229,twosides-NOSYN,AUPRC
2146,random,1,AUPRC,0.4319642917780401,twosides-NOSYN,AUPRC
2147,random,1,AUPRC,0.3532555387746682,twosides-NOSYN,AUPRC
2148,random,1,AUPRC,0.2558125623304458,twosides-NOSYN,AUPRC
2149,random,1,AUPRC,0.2836910094103931,twosides-NOSYN,AUPRC
2150,random,1,AUPRC,0.45791657707260286,twosides-NOSYN,AUPRC
2151,random,1,AUPRC,0.3408842516338107,twosides-NOSYN,AUPRC
2152,random,2,AUPRC,0.6841131725115788,twosides-NOSYN,AUPRC
2153,random,2,AUPRC,0.5954226934543212,twosides-NOSYN,AUPRC
2154,random,1,AUPRC,0.17371767922198986,twosides-NOSYN,AUPRC
2155,random,1,AUPRC,0.5515206526156335,twosides-NOSYN,AUPRC
2156,random,1,AUPRC,0.44592994601370367,twosides-NOSYN,AUPRC
2157,random,2,AUPRC,0.7930103531172458,twosides-NOSYN,AUPRC
2158,random,2,AUPRC,0.7404711107560641,twosides-NOSYN,AUPRC
2159,random,2,AUPRC,0.7188633701711579,twosides-NOSYN,AUPRC
2160,random,1,AUPRC,0.31608116537119213,twosides-NOSYN,AUPRC
2161,random,1,AUPRC,0.5593372413247776,twosides-NOSYN,AUPRC
2162,random,1,AUPRC,0.5782001120851193,twosides-NOSYN,AUPRC
2163,random,1,AUPRC,0.3047265698792106,twosides-NOSYN,AUPRC
2164,random,1,AUPRC,0.1409503362513078,twosides-NOSYN,AUPRC
2165,random,1,AUPRC,0.16954066855366895,twosides-NOSYN,AUPRC
2166,random,1,AUPRC,0.27475558151384427,twosides-NOSYN,AUPRC
2167,random,1,AUPRC,0.37038356654299953,twosides-NOSYN,AUPRC
2168,random,1,AUPRC,0.4440841552295025,twosides-NOSYN,AUPRC
2169,random,1,AUPRC,0.3646127695039624,twosides-NOSYN,AUPRC
2170,random,1,AUPRC,0.41012563261456214,twosides-NOSYN,AUPRC
2171,random,1,AUPRC,0.33470267428899797,twosides-NOSYN,AUPRC
2172,random,1,AUPRC,0.359573530749725,twosides-NOSYN,AUPRC
2173,random,1,AUPRC,0.23284522850399966,twosides-NOSYN,AUPRC
2174,random,1,AUPRC,0.3976871252727921,twosides-NOSYN,AUPRC
2175,random,2,AUPRC,0.6168029499921025,twosides-NOSYN,AUPRC
2176,random,1,AUPRC,0.2927309482214065,twosides-NOSYN,AUPRC
2177,random,1,AUPRC,0.43092174514614406,twosides-NOSYN,AUPRC
2178,random,1,AUPRC,0.40300798439798013,twosides-NOSYN,AUPRC
2179,random,2,AUPRC,0.5602460842011754,twosides-NOSYN,AUPRC
2180,random,1,AUPRC,0.4241237918648878,twosides-NOSYN,AUPRC
2181,random,1,AUPRC,0.485609440583272,twosides-NOSYN,AUPRC
2182,random,1,AUPRC,0.2568479292377761,twosides-NOSYN,AUPRC
2183,random,1,AUPRC,0.31260958058472454,twosides-NOSYN,AUPRC
2184,random,1,AUPRC,0.15845054541780815,twosides-NOSYN,AUPRC
2185,random,1,AUPRC,0.28508110409025,twosides-NOSYN,AUPRC
2186,random,1,AUPRC,0.5202414202146597,twosides-NOSYN,AUPRC
2187,random,1,AUPRC,0.37344249009837127,twosides-NOSYN,AUPRC
2188,random,1,AUPRC,0.18178650915827377,twosides-NOSYN,AUPRC
2189,random,1,AUPRC,0.39049234576826025,twosides-NOSYN,AUPRC
2190,random,1,AUPRC,0.548784212069686,twosides-NOSYN,AUPRC
2191,random,1,AUPRC,0.3742521176264404,twosides-NOSYN,AUPRC
2192,random,1,AUPRC,0.2911358068188228,twosides-NOSYN,AUPRC
2193,random,1,AUPRC,0.35315637929464266,twosides-NOSYN,AUPRC
2194,random,1,AUPRC,0.5860908626436094,twosides-NOSYN,AUPRC
2195,random,1,AUPRC,0.28796354166941013,twosides-NOSYN,AUPRC
2196,random,1,AUPRC,0.19225729203108705,twosides-NOSYN,AUPRC
2197,random,1,AUPRC,0.1518575339128527,twosides-NOSYN,AUPRC
2198,random,2,AUPRC,0.7304672467991754,twosides-NOSYN,AUPRC
2199,random,1,AUPRC,0.5343212467439273,twosides-NOSYN,AUPRC
2200,random,1,AUPRC,0.44694771731712524,twosides-NOSYN,AUPRC
2201,random,1,AUPRC,0.42282758417110783,twosides-NOSYN,AUPRC
2202,random,2,AUPRC,0.7298828036036078,twosides-NOSYN,AUPRC
2203,random,1,AUPRC,0.4191780653628918,twosides-NOSYN,AUPRC
2204,random,1,AUPRC,0.4371570292636944,twosides-NOSYN,AUPRC
2205,random,1,AUPRC,0.17775869588790352,twosides-NOSYN,AUPRC
2206,random,1,AUPRC,0.26009576772973214,twosides-NOSYN,AUPRC
2207,random,1,AUPRC,0.3861946450167111,twosides-NOSYN,AUPRC
2208,random,1,AUPRC,0.25954694329653516,twosides-NOSYN,AUPRC
2209,random,1,AUPRC,0.2666607530434066,twosides-NOSYN,AUPRC
2210,random,1,AUPRC,0.4028008674745882,twosides-NOSYN,AUPRC
2211,random,1,AUPRC,0.42735013396424804,twosides-NOSYN,AUPRC
2212,random,2,AUPRC,0.6342842082409001,twosides-NOSYN,AUPRC
2213,random,1,AUPRC,0.25482025980143586,twosides-NOSYN,AUPRC
2214,random,1,AUPRC,0.2516489147758438,twosides-NOSYN,AUPRC
2215,random,1,AUPRC,0.17264437198180435,twosides-NOSYN,AUPRC
2216,random,2,AUPRC,0.8177738427365697,twosides-NOSYN,AUPRC
2217,random,1,AUPRC,0.3578938726692842,twosides-NOSYN,AUPRC
2218,random,1,AUPRC,0.1693992708837031,twosides-NOSYN,AUPRC
2219,random,1,AUPRC,0.4454876333347827,twosides-NOSYN,AUPRC
2220,random,1,AUPRC,0.3590658271634828,twosides-NOSYN,AUPRC
2221,random,1,AUPRC,0.3082589258980131,twosides-NOSYN,AUPRC
2222,random,2,AUPRC,0.8162803938968048,twosides-NOSYN,AUPRC
2223,random,1,AUPRC,0.14761858490598523,twosides-NOSYN,AUPRC
2224,random,1,AUPRC,0.45277263150951613,twosides-NOSYN,AUPRC
2225,random,1,AUPRC,0.3315218817309824,twosides-NOSYN,AUPRC
2226,random,1,AUPRC,0.3235835281887676,twosides-NOSYN,AUPRC
2227,random,1,AUPRC,0.4104820170929831,twosides-NOSYN,AUPRC
2228,random,1,AUPRC,0.2517558172283058,twosides-NOSYN,AUPRC
2229,random,1,AUPRC,0.49579637096359525,twosides-NOSYN,AUPRC
2230,random,1,AUPRC,0.2848844134343341,twosides-NOSYN,AUPRC
2231,random,1,AUPRC,0.43642536731177917,twosides-NOSYN,AUPRC
2232,random,1,AUPRC,0.19813850672384903,twosides-NOSYN,AUPRC
2233,random,1,AUPRC,0.49815687658810076,twosides-NOSYN,AUPRC
2234,random,1,AUPRC,0.37196267950443507,twosides-NOSYN,AUPRC
2235,random,1,AUPRC,0.44452689883628727,twosides-NOSYN,AUPRC
2236,random,1,AUPRC,0.3742696482953824,twosides-NOSYN,AUPRC
2237,random,1,AUPRC,0.3310256916224408,twosides-NOSYN,AUPRC
2238,random,4,AUPRC,0.9565461952988206,twosides-NOSYN,AUPRC
2239,random,1,AUPRC,0.43648515765825724,twosides-NOSYN,AUPRC
2240,random,1,AUPRC,0.6226090284526571,twosides-NOSYN,AUPRC
2241,random,1,AUPRC,0.6140628343694201,twosides-NOSYN,AUPRC
2242,random,1,AUPRC,0.466766793855494,twosides-NOSYN,AUPRC
2243,random,1,AUPRC,0.4695349592136209,twosides-NOSYN,AUPRC
2244,random,1,AUPRC,0.4145557922915778,twosides-NOSYN,AUPRC
2245,random,1,AUPRC,0.15781780409073853,twosides-NOSYN,AUPRC
2246,random,1,AUPRC,0.21865873210360035,twosides-NOSYN,AUPRC
2247,random,1,AUPRC,0.2344737014682306,twosides-NOSYN,AUPRC
2248,random,1,AUPRC,0.25697662955714734,twosides-NOSYN,AUPRC
2249,random,1,AUPRC,0.36158327005734536,twosides-NOSYN,AUPRC
2250,random,1,AUPRC,0.2925495035221438,twosides-NOSYN,AUPRC
2251,random,1,AUPRC,0.287808573250521,twosides-NOSYN,AUPRC
2252,random,1,AUPRC,0.3394257660662314,twosides-NOSYN,AUPRC
2253,random,1,AUPRC,0.41546974892931815,twosides-NOSYN,AUPRC
2254,random,1,AUPRC,0.2708559283349102,twosides-NOSYN,AUPRC
2255,random,1,AUPRC,0.4927526021803548,twosides-NOSYN,AUPRC
2256,random,1,AUPRC,0.46427721864650895,twosides-NOSYN,AUPRC
2257,random,3,AUPRC,0.9401073842033641,twosides-NOSYN,AUPRC
2258,random,1,AUPRC,0.38553438234644727,twosides-NOSYN,AUPRC
2259,random,1,AUPRC,0.549555459801816,twosides-NOSYN,AUPRC
2260,random,1,AUPRC,0.233004919575025,twosides-NOSYN,AUPRC
2261,random,1,AUPRC,0.35909028355505324,twosides-NOSYN,AUPRC
2262,random,1,AUPRC,0.23438845438458245,twosides-NOSYN,AUPRC
2263,random,1,AUPRC,0.5556171354242461,twosides-NOSYN,AUPRC
2264,random,1,AUPRC,0.5507196922394901,twosides-NOSYN,AUPRC
2265,random,1,AUPRC,0.41029983356196587,twosides-NOSYN,AUPRC
2266,random,1,AUPRC,0.2623459841725626,twosides-NOSYN,AUPRC
2267,random,1,AUPRC,0.32965886245488546,twosides-NOSYN,AUPRC
2268,random,1,AUPRC,0.3400468245979714,twosides-NOSYN,AUPRC
2269,random,1,AUPRC,0.36821903694010305,twosides-NOSYN,AUPRC
2270,random,1,AUPRC,0.2640639000504836,twosides-NOSYN,AUPRC
2271,random,1,AUPRC,0.6595303968166549,twosides-NOSYN,AUPRC
2272,random,1,AUPRC,0.4136932341157182,twosides-NOSYN,AUPRC
2273,random,1,AUPRC,0.5787323164860816,twosides-NOSYN,AUPRC
2274,random,1,AUPRC,0.24646217943816154,twosides-NOSYN,AUPRC
2275,random,1,AUPRC,0.3530196970915322,twosides-NOSYN,AUPRC
2276,random,1,AUPRC,0.22498345476234183,twosides-NOSYN,AUPRC
2277,random,1,AUPRC,0.39441436267373964,twosides-NOSYN,AUPRC
2278,random,1,AUPRC,0.2864821225545656,twosides-NOSYN,AUPRC
2279,random,1,AUPRC,0.27457990420785766,twosides-NOSYN,AUPRC
2280,random,1,AUPRC,0.18627462731124977,twosides-NOSYN,AUPRC
2281,random,2,AUPRC,0.6022788052523185,twosides-NOSYN,AUPRC
2282,random,1,AUPRC,0.2278903390460203,twosides-NOSYN,AUPRC
2283,random,1,AUPRC,0.17295082909799686,twosides-NOSYN,AUPRC
2284,random,1,AUPRC,0.4923890151806134,twosides-NOSYN,AUPRC
2285,random,1,AUPRC,0.5119432730755488,twosides-NOSYN,AUPRC
2286,random,1,AUPRC,0.31581249579051307,twosides-NOSYN,AUPRC
2287,random,1,AUPRC,0.3241948024688795,twosides-NOSYN,AUPRC
2288,random,1,AUPRC,0.29638806733280987,twosides-NOSYN,AUPRC
2289,random,1,AUPRC,0.4224266734601548,twosides-NOSYN,AUPRC
2290,random,1,AUPRC,0.4602638604093825,twosides-NOSYN,AUPRC
2291,random,1,AUPRC,0.2199841176080575,twosides-NOSYN,AUPRC
2292,random,2,AUPRC,0.7027649800761249,twosides-NOSYN,AUPRC
2293,random,1,AUPRC,0.5294188998361411,twosides-NOSYN,AUPRC
2294,random,1,AUPRC,0.26753994954823795,twosides-NOSYN,AUPRC
2295,random,1,AUPRC,0.2619250707407793,twosides-NOSYN,AUPRC
2296,random,1,AUPRC,0.13902790736930293,twosides-NOSYN,AUPRC
2297,random,1,AUPRC,0.2389017156027337,twosides-NOSYN,AUPRC
2298,random,1,AUPRC,0.3197527490393549,twosides-NOSYN,AUPRC
2299,random,1,AUPRC,0.32325747690223294,twosides-NOSYN,AUPRC
2300,random,2,AUPRC,0.7469993531825752,twosides-NOSYN,AUPRC
2301,random,1,AUPRC,0.27595761810550934,twosides-NOSYN,AUPRC
2302,random,1,AUPRC,0.37392684453086705,twosides-NOSYN,AUPRC
2303,random,1,AUPRC,0.20784413657529244,twosides-NOSYN,AUPRC
2304,random,1,AUPRC,0.48056084347543543,twosides-NOSYN,AUPRC
2305,random,1,AUPRC,0.25411257065226,twosides-NOSYN,AUPRC
2306,random,1,AUPRC,0.2922980256473134,twosides-NOSYN,AUPRC
2307,random,1,AUPRC,0.27397596897725857,twosides-NOSYN,AUPRC
2308,random,1,AUPRC,0.38365521117847523,twosides-NOSYN,AUPRC
2309,random,1,AUPRC,0.14820223178276948,twosides-NOSYN,AUPRC
2310,random,1,AUPRC,0.4589435423127605,twosides-NOSYN,AUPRC
2311,random,1,AUPRC,0.21758853470815095,twosides-NOSYN,AUPRC
2312,random,1,AUPRC,0.24770955309672268,twosides-NOSYN,AUPRC
2313,random,1,AUPRC,0.2691010272322842,twosides-NOSYN,AUPRC
2314,random,1,AUPRC,0.34272295196352515,twosides-NOSYN,AUPRC
2315,random,1,AUPRC,0.5097169094204358,twosides-NOSYN,AUPRC
2316,random,1,AUPRC,0.7214953876096449,twosides-NOSYN,AUPRC
2317,random,1,AUPRC,0.31540555820196126,twosides-NOSYN,AUPRC
2318,random,1,AUPRC,0.4541136657451925,twosides-NOSYN,AUPRC
2319,random,1,AUPRC,0.6046647767123473,twosides-NOSYN,AUPRC
2320,random,1,AUPRC,0.21492298683660988,twosides-NOSYN,AUPRC
2321,random,2,AUPRC,0.7619297875056191,twosides-NOSYN,AUPRC
2322,random,1,AUPRC,0.3382312251260411,twosides-NOSYN,AUPRC
2323,random,1,AUPRC,0.34663698272141913,twosides-NOSYN,AUPRC
2324,random,1,AUPRC,0.13300000481458188,twosides-NOSYN,AUPRC
2325,random,1,AUPRC,0.3502013675068021,twosides-NOSYN,AUPRC
2326,random,1,AUPRC,0.353003665964766,twosides-NOSYN,AUPRC
2327,random,1,AUPRC,0.4037312052784305,twosides-NOSYN,AUPRC
2328,random,1,AUPRC,0.506748620166893,twosides-NOSYN,AUPRC
2329,random,2,AUPRC,0.770828742193756,twosides-NOSYN,AUPRC
2330,random,1,AUPRC,0.327761964919942,twosides-NOSYN,AUPRC
2331,random,1,AUPRC,0.3239122693478381,twosides-NOSYN,AUPRC
2332,random,1,AUPRC,0.2312440965733817,twosides-NOSYN,AUPRC
2333,random,1,AUPRC,0.20690142266071687,twosides-NOSYN,AUPRC
2334,random,1,AUPRC,0.18187638804022724,twosides-NOSYN,AUPRC
2335,random,1,AUPRC,0.6092418485259163,twosides-NOSYN,AUPRC
2336,random,1,AUPRC,0.420162884978992,twosides-NOSYN,AUPRC
2337,random,1,AUPRC,0.3045373136890054,twosides-NOSYN,AUPRC
2338,random,1,AUPRC,0.31871757132072603,twosides-NOSYN,AUPRC
2339,random,1,AUPRC,0.48218139322954984,twosides-NOSYN,AUPRC
2340,random,1,AUROC,0.7370149837165991,twosides-NOSYN,AUROC
2341,random,1,AUROC,0.8690306404428297,twosides-NOSYN,AUROC
2342,random,1,AUROC,0.9432872525899383,twosides-NOSYN,AUROC
2343,random,1,AUROC,0.8464886766732691,twosides-NOSYN,AUROC
2344,random,1,AUROC,0.8454058778542555,twosides-NOSYN,AUROC
2345,random,1,AUROC,0.7675923300804299,twosides-NOSYN,AUROC
2346,random,1,AUROC,0.754236735647963,twosides-NOSYN,AUROC
2347,random,1,AUROC,0.814022947753025,twosides-NOSYN,AUROC
2348,random,1,AUROC,0.8511609424794118,twosides-NOSYN,AUROC
2349,random,1,AUROC,0.8489875093624952,twosides-NOSYN,AUROC
2350,random,1,AUROC,0.7609385298189117,twosides-NOSYN,AUROC
2351,random,1,AUROC,0.8238249511453001,twosides-NOSYN,AUROC
2352,random,1,AUROC,0.7889877676354545,twosides-NOSYN,AUROC
2353,random,1,AUROC,0.8536718464953176,twosides-NOSYN,AUROC
2354,random,1,AUROC,0.7929702506076272,twosides-NOSYN,AUROC
2355,random,1,AUROC,0.7966984472993981,twosides-NOSYN,AUROC
2356,random,1,AUROC,0.8303946783270861,twosides-NOSYN,AUROC
2357,random,1,AUROC,0.9527541952725864,twosides-NOSYN,AUROC
2358,random,1,AUROC,0.812459958990295,twosides-NOSYN,AUROC
2359,random,1,AUROC,0.7376068650195466,twosides-NOSYN,AUROC
2360,random,1,AUROC,0.9571298046794773,twosides-NOSYN,AUROC
2361,random,1,AUROC,0.8697983897797591,twosides-NOSYN,AUROC
2362,random,1,AUROC,0.917449025533979,twosides-NOSYN,AUROC
2363,random,1,AUROC,0.732484941355945,twosides-NOSYN,AUROC
2364,random,2,AUROC,0.7698458821746492,twosides-NOSYN,AUROC
2365,random,1,AUROC,0.83041183942584,twosides-NOSYN,AUROC
2366,random,1,AUROC,0.7851182099714877,twosides-NOSYN,AUROC
2367,random,1,AUROC,0.9493668732862033,twosides-NOSYN,AUROC
2368,random,1,AUROC,0.9055582682291667,twosides-NOSYN,AUROC
2369,random,1,AUROC,0.9083555682745968,twosides-NOSYN,AUROC
2370,random,1,AUROC,0.8933233984074327,twosides-NOSYN,AUROC
2371,random,1,AUROC,0.8795624405827175,twosides-NOSYN,AUROC
2372,random,2,AUROC,0.7782649288431343,twosides-NOSYN,AUROC
2373,random,1,AUROC,0.8127534019467837,twosides-NOSYN,AUROC
2374,random,1,AUROC,0.9095610245076928,twosides-NOSYN,AUROC
2375,random,1,AUROC,0.9207405163720581,twosides-NOSYN,AUROC
2376,random,1,AUROC,0.8847198663204018,twosides-NOSYN,AUROC
2377,random,1,AUROC,0.94061511762038,twosides-NOSYN,AUROC
2378,random,1,AUROC,0.7871599046170263,twosides-NOSYN,AUROC
2379,random,1,AUROC,0.7169912249569848,twosides-NOSYN,AUROC
2380,random,1,AUROC,0.7305789027792066,twosides-NOSYN,AUROC
2381,random,1,AUROC,0.8446066227148422,twosides-NOSYN,AUROC
2382,random,1,AUROC,0.8837207662028684,twosides-NOSYN,AUROC
2383,random,1,AUROC,0.7997670664677878,twosides-NOSYN,AUROC
2384,random,1,AUROC,0.8166302407414372,twosides-NOSYN,AUROC
2385,random,1,AUROC,0.6897504164739416,twosides-NOSYN,AUROC
2386,random,1,AUROC,0.8176061061618238,twosides-NOSYN,AUROC
2387,random,2,AUROC,0.7336655401625565,twosides-NOSYN,AUROC
2388,random,1,AUROC,0.9345077092093799,twosides-NOSYN,AUROC
2389,random,1,AUROC,0.849170833237016,twosides-NOSYN,AUROC
2390,random,1,AUROC,0.8542212124646158,twosides-NOSYN,AUROC
2391,random,1,AUROC,0.8996166264116133,twosides-NOSYN,AUROC
2392,random,1,AUROC,0.8238014818105522,twosides-NOSYN,AUROC
2393,random,1,AUROC,0.8939015634971282,twosides-NOSYN,AUROC
2394,random,1,AUROC,0.8652525110922639,twosides-NOSYN,AUROC
2395,random,1,AUROC,0.9047311182433212,twosides-NOSYN,AUROC
